Б/у Samsung Galaxy Grand 8 ГБ Золотой,Договорная,https://lalafo.kg/krasnaya-rechka/ads/bu-samsung-galaxy-grand-8-gb-zolotoj-id-67565365,https://img5.lalafo.com/i/posters/api/a2/3e/f4/2b998f91ea41a2bb4eb1e9be4a.jpeg
Б/у Xiaomi 32 ГБ Черный,5 000 KGS,https://lalafo.kg/osh/ads/bu-xiaomi-32-gb-cernyj-id-67565786,https://img5.lalafo.com/i/posters/api/ee/63/43/b4a0b7c891889468c569ee43b7.jpeg
Хонор х8 2019.4ж интернет 2х сим 32г память,6 700 KGS,https://lalafo.kg/osh/ads/honor-h8-20194z-internet-2h-sim-32g-pamat-id-67565715,https://img5.lalafo.com/i/posters/api/57/ff/9b/96808dad674d9f9a4657cd758c.jpeg
Новый Samsung Galaxy J7 16 ГБ Черный,11 000 KGS,https://lalafo.kg/bishkek/ads/novyj-samsung-galaxy-j7-16-gb-cernyj-id-67565382,https://img5.lalafo.com/i/posters/api/ba/a1/b9/67e210315658c1f8097576905b.jpeg
"Коробка, аксессуары все имеется",15 000 KGS,https://lalafo.kg/bishkek/ads/korobka-aksessuary-vse-imeetsa-id-66977002,https://img5.lalafo.com/i/posters/api/c2/f9/0f/f358fff6c2c649947466488029.jpeg
Новый Xiaomi A3 64 ГБ Серый,Договорная,https://lalafo.kg/bishkek/ads/novyj-xiaomi-a3-64-gb-seryj-id-67565701,https://img5.lalafo.com/i/posters/api/f4/45/5e/4a4166e66f962af3d31109d7de.jpeg
Б/у Samsung Черный,3 000 KGS,https://lalafo.kg/lebedinovka/ads/bu-samsung-cernyj-id-67471145,https://img5.lalafo.com/i/posters/api/c2/8b/eb/211511a2ae1c43d662f4533579.jpeg
𝐈𝐏𝐇𝐎𝐍𝐄 X Active,780 USD,https://lalafo.kg/bishkek/ads/x-active-id-65650256,https://img5.lalafo.com/i/posters/api/75/65/e3/f4d4efa2063c627138ae3e4951.jpeg
Б/у Samsung Galaxy A6 32 ГБ Черный,6 000 KGS,https://lalafo.kg/bishkek/ads/bu-samsung-galaxy-a6-32-gb-cernyj-id-67563638,https://img5.lalafo.com/i/posters/api/b4/0e/cc/058e300ce4db89507e485b5bd1.jpeg
Новые телефоны из США. Не кореец и не японец. Оригинал,27 300 KGS,https://lalafo.kg/bishkek/ads/novye-telefony-iz-ssa-ne-koreec-i-ne-aponec-original-id-66175745,https://img5.lalafo.com/i/posters/api/c6/95/a6/e24ba0094c53712d214d2f38ca.jpeg
Продаем новые iPhone XS MAX (в коробках,56 000 KGS,https://lalafo.kg/lebedinovka/ads/prodaem-novye-iphone-xs-max-v-korobkah-id-62296769,https://img5.lalafo.com/i/posters/api/d5/5f/6a130c0aa1709752c395326ad377.jpeg
Iphone 7 128 гб цена в рассрочку всего 29000 на,23 500 KGS,https://lalafo.kg/bishkek/ads/iphone-7-128-gb-cena-v-rassrocku-vsego-29000-na-id-51134776,https://img5.lalafo.com/i/posters/api/54/1a/2110fab6e7eabb7e755e5ef28130.jpeg
Продаю срочно iPhone 8 Plus 64 gold . Состояние,26 990 KGS,https://lalafo.kg/bishkek/ads/prodau-srocno-iphone-8-plus-64-gold-sostoanie-id-66493776,https://img5.lalafo.com/i/posters/api/87/fd/a2/330c9fb74bd6ae1b4b032e3cec.jpeg
Продам телефон PE - TL10 Huawei Honor 6 plus 32гб 2,5 000 KGS,https://lalafo.kg/bishkek/ads/prodam-telefon-pe---tl10-huawei-honor-6-plus-32gb-2-id-65048468,https://img5.lalafo.com/i/posters/api/8a/92/c4/d8514ece8033ddf3c4505343de.jpeg
Продаю iphone X 64 GB silver в идеальном,36 500 KGS,https://lalafo.kg/bishkek/ads/prodau-iphone-x-64-gb-silver-v-idealnom-id-62190396,https://img5.lalafo.com/i/posters/api/d8/a2/e3/c4e5205e8a87e1581302648714.jpeg
Б/у Samsung Galaxy S7 32 ГБ Золотой,6 500 KGS,https://lalafo.kg/bishkek/ads/bu-samsung-galaxy-s7-32-gb-zolotoj-id-67353635,https://img5.lalafo.com/i/posters/api/df/9f/fd/591660179d226b8dd98dbaca1a.jpeg
Срочно!!!,25 000 KGS,https://lalafo.kg/bishkek/ads/srocno-id-67283562,https://img5.lalafo.com/i/posters/api/e4/f1/76/3a0845f5e44c2d4be671854860.jpeg
IPhone 6S 64gb БЕЗ TouchiD. Состояние хорошее,7 000 KGS,https://lalafo.kg/bishkek/ads/iphone-6s-64gb-bez-touchid-sostoanie-horosee-id-67098851,https://img5.lalafo.com/i/posters/api/f3/45/36/6c241f598f9b742cbee9263f26.jpeg
Б/у Xiaomi 64 ГБ Черный,Договорная,https://lalafo.kg/bishkek/ads/bu-xiaomi-64-gb-cernyj-id-66952016,https://img5.lalafo.com/i/posters/api/83/3d/f1/a8f527545f5de375fe030c6da1.jpeg
Срочно Продаю!,100 USD,https://lalafo.kg/bishkek/ads/srocno-prodau-id-66718963,https://img5.lalafo.com/i/posters/api/d9/c1/10/620dd16bfaf72961fe8f6df6e3.jpeg
Продаю iphone 6 64 gb,13 000 KGS,https://lalafo.kg/bishkek/ads/prodau-iphone-6-64-gb-id-50476601,https://img5.lalafo.com/i/posters/api/e6/ef/682d7aa6d9e273261ba0ae362bd7.jpeg
Продаю iPhone 7 Plus 128 gb red. Из США. Не кореец и не японец,26 500 KGS,https://lalafo.kg/bishkek/ads/prodau-iphone-7-plus-128-gb-red-iz-ssa-ne-koreec-i-ne-aponec-id-66175899,https://img5.lalafo.com/i/posters/api/5d/4f/1f/bce69053e317a67b9fbd9c5555.jpeg
Новый Xiaomi Redmi 7A 16 ГБ Черный,5 999 KGS,https://lalafo.kg/bishkek/ads/novyj-xiaomi-redmi-7a-16-gb-cernyj-id-60829626,https://img5.lalafo.com/i/posters/api/26/2c/eb/d228536fbd4e92bf46d1c588bc.jpeg
Срочно продаю iphone 7 plus 128 gb black за,26 500 KGS,https://lalafo.kg/bishkek/ads/srocno-prodau-iphone-7-plus-128-gb-black-za-id-53750577,https://img5.lalafo.com/i/posters/api/ed/17/9cfee33e6ad89f0e83cf984eee0f.jpeg
. Самые доступный цены на iphone -,32 700 KGS,https://lalafo.kg/bishkek/ads/samye-dostupnyj-ceny-na-iphone-id-51190074,https://img5.lalafo.com/i/posters/api/be/2e/09d8a423d5d1e5cffb99f52bb5f1.jpeg
"Новые телефоны IPhone, запечатанные",9 900 KGS,https://lalafo.kg/bishkek/ads/novye-telefony-iphone-zapecatannye-id-61943796,https://img5.lalafo.com/i/posters/api/f6/b1/35/5f7470d16dd030cb2422e00f4d.jpeg
Продаю iphone 6s 16 gold. Оригинал из Англии,9 300 KGS,https://lalafo.kg/bishkek/ads/prodau-iphone-6s-16-gold-original-iz-anglii-id-64230650,https://img5.lalafo.com/i/posters/api/3c/9f/e3/373ffb08680b6e44a0f8b98f0b.jpeg
Новый Xiaomi Mi A2 64 ГБ Черный,14 300 KGS,https://lalafo.kg/bishkek/ads/novyj-xiaomi-mi-a2-64-gb-cernyj-id-62022446,https://img5.lalafo.com/i/posters/api/a4/98/8afed1788cdce39755c1444a59a0.jpeg
"Новые телефоны IPhone, запечатанные",13 000 KGS,https://lalafo.kg/bishkek/ads/novye-telefony-iphone-zapecatannye-id-51055860,https://img5.lalafo.com/i/posters/api/e9/67/2953505cd30165a3827fc5eb86c1.jpeg
Продаю новые запечатанные телефоны из,23 500 KGS,https://lalafo.kg/bishkek/ads/prodau-novye-zapecatannye-telefony-iz-id-59771489,https://img5.lalafo.com/i/posters/api/3d/f0/e7/0e47d78b41d9b564425e1de036.jpeg
"Продаю новые оригинал iphone XS 64 gold, space grey",57 500 KGS,https://lalafo.kg/bishkek/ads/prodau-novye-original-iphone-xs-64-gold-space-grey-id-63889929,https://img5.lalafo.com/i/posters/api/a1/b7/e8e347e86e40ca18e704e45bff11.jpeg
Продаю iPhone 4s на запчасти,Договорная,https://lalafo.kg/yurevka/ads/prodau-iphone-4s-na-zapcasti-id-67089161,https://img5.lalafo.com/i/posters/api/f5/49/e5/4ca5c08a823f0e7d5342c3ffb4.jpeg
"Цвет: (silver, space gray)",49 000 KGS,https://lalafo.kg/bishkek/ads/cvet-silver-space-gray-id-50447488,https://img5.lalafo.com/i/posters/api/93/91/20d241000497d3a2b038c96b89fb.jpeg
Срочно продаю айфон 5g 16gb,2 200 KGS,https://lalafo.kg/bishkek/ads/srocno-prodau-ajfon-5g-16gb-id-67565375,https://img5.lalafo.com/i/posters/api/cf/86/06/46ab0a3bd8db3592e6b8fec996.jpeg
На запчасти Samsung,1 000 KGS,https://lalafo.kg/bishkek/ads/na-zapcasti-samsung-id-67563790,https://img5.lalafo.com/i/posters/api/83/03/bb/d8c9430dd0492adf29eeb3488b.jpeg
,29 500 KGS,https://lalafo.kg/bishkek/ads/-id-65650517,https://img5.lalafo.com/i/posters/api/bf/ee/5c/0a75c173b678f1ed08634481bb.jpeg
Xiaomi,9 500 KGS,https://lalafo.kg/bishkek/ads/xiaomi-id-67565455,https://img5.lalafo.com/i/posters/api/c0/8c/9f/afaad44bbc1d415875811dd3ee.jpeg
Срочно срочно IPhone 8,19 999 KGS,https://lalafo.kg/shopokov/ads/srocno-srocno-iphone-8-id-66923386,https://img5.lalafo.com/i/posters/api/b8/9c/65/9b73c59d3864ea1f3ff994ee0e.jpeg
Б/у Samsung Galaxy J7 2016 32 ГБ Золотой,7 000 KGS,https://lalafo.kg/bishkek/ads/bu-samsung-galaxy-j7-2016-32-gb-zolotoj-id-63340731,https://img5.lalafo.com/i/posters/api/56/51/91b1176ad191be48717f6dfd37c9.jpeg
Продаю iphone 8 Plus 64 black состояние нового,26 500 KGS,https://lalafo.kg/bishkek/ads/prodau-iphone-8-plus-64-black-sostoanie-novogo-id-65060858,https://img5.lalafo.com/i/posters/api/e2/f2/2c/c0ac509a59aaa83a64d53edf49.jpeg
Запчасти на Nokia 6303,500 KGS,https://lalafo.kg/bishkek/ads/zapcasti-na-nokia-6303-id-66197445,https://img5.lalafo.com/i/posters/api/cd/92/0f/14abf1c50c8bce4f22281957b8.jpeg
,15 000 KGS,,https://img5.lalafo.com/i/posters/api/23/72/7b/ec69a55b66d5d4d9d1834b47b8.jpeg
Б/у Samsung Galaxy J3 2016 Черный,3 500 KGS,https://lalafo.kg/bishkek/ads/bu-samsung-galaxy-j3-2016-cernyj-id-66264365,https://img5.lalafo.com/i/posters/api/3d/a6/2f/5a92407de485eb17677d9c7419.jpeg
Телефон на запчасти ботореи нету а так работает,300 KGS,https://lalafo.kg/bishkek/ads/telefon-na-zapcasti-botorei-netu-a-tak-rabotaet-id-66929622,https://img5.lalafo.com/i/posters/api/44/97/41/ced6d4ea6fd73163450381baac.jpeg
"Раритет Nokia 3100, не ловит сеть и нет батареи!",500 KGS,https://lalafo.kg/bishkek/ads/raritet-nokia-3100-ne-lovit-set-i-net-batarei-id-63857057,https://img5.lalafo.com/i/posters/api/ea/80/4056009cbc2127ff7ee77effb5c4.jpeg
Б/у Samsung Galaxy J5 2016 16 ГБ Черный,5 000 KGS,https://lalafo.kg/bishkek/ads/bu-samsung-galaxy-j5-2016-16-gb-cernyj-id-66287659,https://img5.lalafo.com/i/posters/api/7e/fb/e3/4b730846e1988c11fbbe4fd897.jpeg
Б/у Xiaomi Redmi Note 5 64 ГБ Черный,6 000 KGS,https://lalafo.kg/bishkek/ads/bu-xiaomi-redmi-note-5-64-gb-cernyj-id-67227503,https://img5.lalafo.com/i/posters/api/78/16/6d/9baecbe6e894b16a603e971fcc.jpeg
Б/у Xiaomi Redmi 4A 16 ГБ Белый,2 200 KGS,https://lalafo.kg/bishkek/ads/bu-xiaomi-redmi-4a-16-gb-belyj-id-67565422,https://img5.lalafo.com/i/posters/api/e6/f8/06/fedd29cd23f30112463b1dc53f.jpeg
Samsung A20,6 500 KGS,https://lalafo.kg/bishkek/ads/samsung-a20-id-62893118,https://img5.lalafo.com/i/posters/api/09/5f/a944f3aabe2190b736da3f79dfec.jpeg
Б/у Samsung Galaxy S7 32 ГБ Черный,8 500 KGS,https://lalafo.kg/bishkek/ads/bu-samsung-galaxy-s7-32-gb-cernyj-id-67248788,https://img5.lalafo.com/i/posters/api/f8/fb/6e/8f344fe84d5e94109f94fc53d7.jpeg
"Раритет! нет батареи, симка ставится! возможно рабочий!!!",1 000 KGS,https://lalafo.kg/bishkek/ads/raritet-net-batarei-simka-stavitsa-vozmozno-rabocij-id-63857336,https://img5.lalafo.com/i/posters/api/80/21/fb92c5821464d137a69dbb7c1a86.jpeg
Продаю два новых корпуса на Nokia! цена за каждый 250 сом!,250 KGS,https://lalafo.kg/bishkek/ads/prodau-dva-novyh-korpusa-na-nokia-cena-za-kazdyj-250-som-id-64018863,https://img5.lalafo.com/i/posters/api/20/40/2a3521344ec16a9abd9fdd4d1d21.jpeg
"Запчасти для Nokia 6500, 7900 Prizma! нету только экранов!",3 500 KGS,https://lalafo.kg/bishkek/ads/zapcasti-dla-nokia-6500-7900-prizma-netu-tolko-ekranov-id-64267536,https://img5.lalafo.com/i/posters/api/7b/12/80/86f0ece88c98e8da6fffbe33bf.jpeg
Продаю на запчасти! Nokia 7510 нет батареи! Не включается!,500 KGS,https://lalafo.kg/bishkek/ads/prodau-na-zapcasti-nokia-7510-net-batarei-ne-vklucaetsa-id-66895053,https://img5.lalafo.com/i/posters/api/00/d0/62/b36bd9408bdb5e150b2054b9e3.jpeg
IPhone 7 . 32 гб. Цвет черный. Состояние,14 000 KGS,https://lalafo.kg/bishkek/ads/iphone-7-32-gb-cvet-cernyj-sostoanie-id-67310091,https://img5.lalafo.com/i/posters/api/a6/9e/18/ceea2f09b71bdc70e54cfd02c3.jpeg
"Айфон 7+ 32гб 
Состояние идеальное 10/10
Обмен не интересует",22 000 KGS,https://lalafo.kg/osh/ads/ajfon-7-32gb-sostoanie-idealnoe-1010-obmen-ne-interesuet-id-67408160,https://img5.lalafo.com/i/posters/api/0e/17/ee/37e0b517c1e1122c3c79fa23fa.jpeg
Продаю на запчасти ! Не включается! Внешне состояния хорошое,Договорная,https://lalafo.kg/bishkek/ads/prodau-na-zapcasti-ne-vklucaetsa-vnesne-sostoania-horosoe-id-65602718,https://img5.lalafo.com/i/posters/api/bf/27/fd/f0b3ead766b40dcdecbe101016.jpeg
Б/у Samsung Galaxy A5 2017 32 ГБ Черный,8 500 KGS,https://lalafo.kg/bishkek/ads/bu-samsung-galaxy-a5-2017-32-gb-cernyj-id-46239069,https://img5.lalafo.com/i/posters/api/fa/a1/8bd0ded4f99cd215faedcc6b1f56.jpeg
Нокия 6310i и приставка 5000 сом,5 000 KGS,https://lalafo.kg/bishkek/ads/nokia-6310i-i-pristavka-5000-som-id-66221259,https://img5.lalafo.com/i/posters/api/f0/c4/13/9645442935d7c26a9f01e912f1.jpeg
Продаю Айфон 6s состояние идеальное,8 000 KGS,https://lalafo.kg/bishkek/ads/prodau-ajfon-6s-sostoanie-idealnoe-id-66778175,https://img5.lalafo.com/i/posters/api/c7/d1/cc/0b1112a84949acb20801a65126.jpeg
,8 000 KGS,,https://img5.lalafo.com/i/posters/api/41/d1/ed5942b365f378800934ce5b7a56.jpeg
ПОМЕНЯЮ или ПРОДАЮ либо куплю дисплей,Договорная,https://lalafo.kg/bishkek/ads/pomenau-ili-prodau-libo-kuplu-displej-id-67505797,https://img5.lalafo.com/i/posters/api/13/5e/38/b21722c6a63208ce4d96c71a73.jpeg
,3 600 KGS,,https://img5.lalafo.com/i/posters/api/0f/54/7f/2d5cb79adfe8588b3da018e863.jpeg
,18 200 KGS,,https://img5.lalafo.com/i/posters/api/cb/3c/972f2f5cc6d49fccae0f7983f0ae.jpeg
,4 000 KGS,,https://img5.lalafo.com/i/posters/api/04/40/93/a75051e0918d68ec532b1c7392.jpeg
Продаю айфон 5s все работает предлагайте обмен,3 900 KGS,https://lalafo.kg/bishkek/ads/prodau-ajfon-5s-vse-rabotaet-predlagajte-obmen-id-65948321,https://img5.lalafo.com/i/posters/api/03/f6/b2/cceeea95ae8aa8db376645afda.jpeg
Куплю батарейку на этот телефон,Договорная,https://lalafo.kg/bishkek/ads/kuplu-batarejku-na-etot-telefon-id-58308800,https://img5.lalafo.com/i/posters/api/50/2f/6885572f7ccf42bf23fdf67e8d3a.jpeg
Б/у Samsung 32 ГБ Серебряный,2 800 KGS,https://lalafo.kg/bishkek/ads/bu-samsung-32-gb-serebranyj-id-65879591,https://img5.lalafo.com/i/posters/api/92/05/43/cb3b242b112506ad796fdc5bfe.jpeg
Срочно продаю телефон LeEco Cool в хорошем,2 800 KGS,https://lalafo.kg/bishkek/ads/srocno-prodau-telefon-leeco-cool-v-horosem-id-66486042,https://img5.lalafo.com/i/posters/api/40/f2/9f/3fc3340ec351dcfae01d5ad325.jpeg
Б/у Samsung Galaxy J3 2016 8 ГБ,3 300 KGS,https://lalafo.kg/bishkek/ads/bu-samsung-galaxy-j3-2016-8-gb-id-66597907,https://img5.lalafo.com/i/posters/api/a3/e2/d5/23a90f0c0ba73c9b4baf206386.jpeg
Б/у Xiaomi Mi Mix 2S 64 ГБ,13 000 KGS,https://lalafo.kg/bishkek/ads/bu-xiaomi-mi-mix-2s-64-gb-id-67563801,https://img5.lalafo.com/i/posters/api/bd/ca/93/e1c5cfbc5416d3c2906748bdd7.jpeg
Б/у Xiaomi Redmi Note 5 16 ГБ Черный,8 000 KGS,https://lalafo.kg/bishkek/ads/bu-xiaomi-redmi-note-5-16-gb-cernyj-id-66837644,https://img5.lalafo.com/i/posters/api/c8/97/43/3c3c67ed6246483a7ccc1ebe67.jpeg
Б/у Samsung Galaxy Grand 8 ГБ Черный,1 480 KGS,https://lalafo.kg/bishkek/ads/bu-samsung-galaxy-grand-8-gb-cernyj-id-67563290,https://img5.lalafo.com/i/posters/api/27/aa/d7/693d3c57af07cc3f7f12cf497c.jpeg
Nokia,Договорная,https://lalafo.kg/tokmak/ads/nokia-id-66996844,https://img5.lalafo.com/i/posters/api/d0/c5/0b/955aa75a42b6bca3797742a7ee.jpeg
Б/у Samsung A70 16 ГБ,6 000 KGS,https://lalafo.kg/bishkek/ads/bu-samsung-a70-16-gb-id-67565091,https://img5.lalafo.com/i/posters/api/cc/11/22/0f2d21356cd4a0afce4e65af0e.jpeg
Б/у Samsung Galaxy J5 Prime 8 ГБ Серебряный,3 000 KGS,https://lalafo.kg/bishkek/ads/bu-samsung-galaxy-j5-prime-8-gb-serebranyj-id-67107090,https://img5.lalafo.com/i/posters/api/bd/82/fe/d84b6c232f9ca01b8b880beae7.jpeg
Продаю! iPhone 6s Gold,9 500 KGS,https://lalafo.kg/bishkek/ads/prodau-iphone-6s-gold-id-67565089,https://img5.lalafo.com/i/posters/api/cc/0b/8d/537592938780ce732d5ed0bfd2.jpeg
Бу запчастей,500 KGS,https://lalafo.kg/bakai-ata/ads/bu-zapcastej-id-67016061,https://img5.lalafo.com/i/posters/api/df/91/dc/9ac9b4982951cac5b1047d1aa7.jpeg
Б/у Samsung Galaxy Grand Золотой,3 000 KGS,https://lalafo.kg/sokuluk/ads/bu-samsung-galaxy-grand-zolotoj-id-67316873,https://img5.lalafo.com/i/posters/api/2f/db/7a/1c289dfd0edf33903c630684c0.jpeg
Новый Samsung Galaxy J2 Core 8 ГБ Черный,5 500 KGS,https://lalafo.kg/bishkek/ads/novyj-samsung-galaxy-j2-core-8-gb-cernyj-id-67375583,https://img5.lalafo.com/i/posters/api/dd/7d/e0/8fd16a82a665d0958db11255ad.jpeg
Успей купить по выгодной цене!,Договорная,https://lalafo.kg/bishkek/ads/uspej-kupit-po-vygodnoj-cene-id-40495552,https://img5.lalafo.com/i/posters/api/dd/de/35e252771a9ad067016cc6f69db3.jpeg
Apple iPhone 5s 16Gb Space Gray,5 000 KGS,https://lalafo.kg/bishkek/ads/apple-iphone-5s-16gb-space-gray-id-67564876,https://img5.lalafo.com/i/posters/api/93/2a/a0/9424a25749329449e26fe82935.jpeg
Успей купить по выгодной цене!,Договорная,https://lalafo.kg/bishkek/ads/uspej-kupit-po-vygodnoj-cene-id-40495376,https://img5.lalafo.com/i/posters/api/4c/d4/9b0fbf41fa84d44424bd3f4fae6e.jpeg
Б/у Xiaomi Mi 8 Pro 128 ГБ Черный,Договорная,https://lalafo.kg/bishkek/ads/bu-xiaomi-mi-8-pro-128-gb-cernyj-id-67515824,
Xiaomi Redmi 5 Plus Золотой,6 499 KGS,https://lalafo.kg/karakol/ads/xiaomi-redmi-5-plus-zolotoj-id-62337725,https://img5.lalafo.com/i/posters/api/b6/20/b02985d3977c01d86badc18329a3.jpeg
Samsung,2 000 KGS,https://lalafo.kg/bishkek/ads/samsung-id-66995311,https://img5.lalafo.com/i/posters/api/27/8c/5a/6cb05b15b72e21bf08ac669970.jpeg
Здравствуйте. Хочу купить такой же,999 KGS,https://lalafo.kg/karakol/ads/zdravstvujte-hocu-kupit-takoj-ze-id-63144011,https://img5.lalafo.com/i/posters/api/3e/fe/c4b7887a50f1cf1db529eb1895ba.jpeg
Samsung,5 500 KGS,https://lalafo.kg/bishkek/ads/samsung-id-61514280,https://img5.lalafo.com/i/posters/api/81/24/b2073ee5a582bd545768ed0bfb18.jpeg
"Iphone 7+ 128Gb, без царапин, не реф, полный",24 000 KGS,https://lalafo.kg/bishkek/ads/iphone-7-128gb-bez-carapin-ne-ref-polnyj-id-66877474,https://img5.lalafo.com/i/posters/api/94/f2/0a/c42c1f8ce108cb433f457eae93.jpeg
Б/у Xiaomi 64 ГБ Черный,5 000 KGS,https://lalafo.kg/bishkek/ads/bu-xiaomi-64-gb-cernyj-id-66995107,https://img5.lalafo.com/i/posters/api/b4/54/59/77c9c39c00085756b2358fb322.jpeg
Samsung,Договорная,https://lalafo.kg/bishkek/ads/samsung-id-51922839,https://img5.lalafo.com/i/posters/api/4f/47/c114ce0ca16b5abef5d38cfc2166.jpeg
Акция!Акция!Акция!Телефоны в,Договорная,https://lalafo.kg/bishkek/ads/akciaakciaakciatelefony-v-id-57311727,https://img5.lalafo.com/i/posters/api/ae/99/d93318012c23c93c8ab0d61cf0e7.jpeg
Телефоны без первоночального на,Договорная,https://lalafo.kg/bishkek/ads/telefony-bez-pervonocalnogo-na-id-63918181,https://img5.lalafo.com/i/posters/api/33/04/0a52c15c397ddc99c9d9fe3cf69f.jpeg
"Продаю Sony XZ premium. 
ОБМЕНА НЕТ!!!",18 000 KGS,https://lalafo.kg/tokmak/ads/prodau-sony-xz-premium-obmena-net-id-45892218,https://img5.lalafo.com/i/posters/api/9b/97/86a4d198791edf07d579d402ad98.jpeg
Samsung,Договорная,https://lalafo.kg/bishkek/ads/samsung-id-55777242,https://img5.lalafo.com/i/posters/api/01/0b/aaac9aec34e1d6a226423f3b32b8.jpeg
Новый Samsung Galaxy A5 2016 16 ГБ,4 000 KGS,https://lalafo.kg/bishkek/ads/novyj-samsung-galaxy-a5-2016-16-gb-id-67516417,https://img5.lalafo.com/i/posters/api/8d/30/2b/fcf503f7d15d0ca686ad3107f1.jpeg
Продаю смартфон в отличнейшем,7 000 KGS,https://lalafo.kg/bishkek/ads/prodau-smartfon-v-otlicnejsem-id-56669077,https://img5.lalafo.com/i/posters/api/8d/d7/7860129ad900eb4b73b444d03ba1.jpeg
Samsung,Договорная,https://lalafo.kg/bishkek/ads/samsung-id-49654543,https://img5.lalafo.com/i/posters/api/7f/7e/dfa295de2d4f69db9b8e09ed3333.jpeg
"Продаю iPhone 6+ 16GB сост идеал, батарейка",8 000 KGS,https://lalafo.kg/osh/ads/prodau-iphone-6-16gb-sost-ideal-batarejka-id-65309227,https://img5.lalafo.com/i/posters/api/f9/a2/e7/44a49b78e515eeb814f0eb42d9.jpeg
Б/у Samsung Galaxy Grand 16 ГБ Белый,2 000 KGS,https://lalafo.kg/bishkek/ads/bu-samsung-galaxy-grand-16-gb-belyj-id-67274185,https://img5.lalafo.com/i/posters/api/c7/6c/98/2a716f4ee489f9b73f623d0eb4.jpeg
Защитное стекло для LG V20,200 KGS,https://lalafo.kg/lebedinovka/ads/zasitnoe-steklo-dla-lg-v20-id-60721005,https://img5.lalafo.com/i/posters/api/4d/43/e8e6935c85b1ba221df7940785cb.jpeg
Чехол для LG V20,250 KGS,https://lalafo.kg/mykan/ads/cehol-dla-lg-v20-id-64635486,https://img5.lalafo.com/i/posters/api/d7/93/63/31fd0a6fa3df5095c88b4282aa.jpeg
Б/у Xiaomi Redmi 7A 16 ГБ Черный,5 000 KGS,https://lalafo.kg/bishkek/ads/bu-xiaomi-redmi-7a-16-gb-cernyj-id-67515339,https://img5.lalafo.com/i/posters/api/49/86/60/a6bde56191ea164c189d2128a2.jpeg
Продам Айфон 5s на запчасть сост. Хорош. Заблокирован,1 100 KGS,https://lalafo.kg/nookat/ads/prodam-ajfon-5s-na-zapcast-sost-horos-zablokirovan-id-67199439,https://img5.lalafo.com/i/posters/api/3f/00/87/c8f988246ed967627f0047cf3e.jpeg
Б/у Samsung Galaxy J3 2017 16 ГБ Черный,5 500 KGS,https://lalafo.kg/bishkek/ads/bu-samsung-galaxy-j3-2017-16-gb-cernyj-id-61514559,https://img5.lalafo.com/i/posters/api/81/24/b2073ee5a582bd545768ed0bfb18.jpeg
IPhone X 256Gb,33 000 KGS,https://lalafo.kg/bishkek/ads/iphone-x-256gb-id-67403821,https://img5.lalafo.com/i/posters/api/2e/b4/37/901fd9c2da359c587bc0baab1a.jpeg
,Договорная,,https://img5.lalafo.com/i/posters/api/56/8d/4f/f9a59b39d24d296f229e36b286.jpeg
Продаю айфон 6s на 128 гигов! В хорошем,11 000 KGS,https://lalafo.kg/bishkek/ads/prodau-ajfon-6s-na-128-gigov-v-horosem-id-66858131,https://img5.lalafo.com/i/posters/api/ae/14/53/4312b781caf90258a8de1fac94.jpeg
ОЧЕНЬ СРОЧНО ПРОДАЕТСЯ BLACKBERRY PASSPORT,7 900 KGS,https://lalafo.kg/bishkek/ads/ocen-srocno-prodaetsa-blackberry-passport-id-63866162,https://img5.lalafo.com/i/posters/api/c8/9f/a6/fa7e5643f9d38a2bfc80b8be8b.jpeg
Новый Xiaomi Redmi Note 8 64 ГБ Синий,12 550 KGS,https://lalafo.kg/bishkek/ads/novyj-xiaomi-redmi-note-8-64-gb-sinij-id-66633226,https://img5.lalafo.com/i/posters/api/49/c6/73/0c902bcc92ef64a73781cb46e7.jpeg
Состояние Идеальное !!!Плюс наушники,8 000 KGS,https://lalafo.kg/bishkek/ads/sostoanie-idealnoe-plus-nausniki-id-67564741,https://img5.lalafo.com/i/posters/api/42/d3/00/148c11309aa5e7af9377cc82c9.jpeg
Samsung Золотой,Договорная,https://lalafo.kg/bishkek/ads/samsung-zolotoj-id-45590396,https://img5.lalafo.com/i/posters/api/91/4d/5f96219fb88226950b29ebcb0478.jpeg
Продаю свой телефон Айфон 5с Состояние,5 000 KGS,https://lalafo.kg/bishkek/ads/prodau-svoj-telefon-ajfon-5s-sostoanie-id-67046583,https://img5.lalafo.com/i/posters/api/21/d3/70/5b8225895db5c6fa6281f47642.jpeg
"IPhone 7 PLUS black matte 32gb, в идеальном",26 999 KGS,https://lalafo.kg/bishkek/ads/iphone-7-plus-black-matte-32gb-v-idealnom-id-67432847,https://img5.lalafo.com/i/posters/api/33/2a/f9/0640eccd75065559d159dc49e4.jpeg
Скупка сотовых телефонов,Договорная,https://lalafo.kg/bishkek/ads/skupka-sotovyh-telefonov-id-63082972,https://img5.lalafo.com/i/posters/api/26/10/0eb50afc137a210608c5a0def166.jpeg
Б/у Samsung Galaxy S9 64 ГБ Черный,27 000 KGS,https://lalafo.kg/osh/ads/bu-samsung-galaxy-s9-64-gb-cernyj-id-58401567,https://img5.lalafo.com/i/posters/api/42/83/3cdef8b8af0d528e717aaa017db2.jpeg
